filename|oai_dc:dc.dc:description.0|oai_dc:dc.dc:description.1|oai_dc:dc.dc:subject.0|oai_dc:dc.dc:subject.1|oai_dc:dc.dc:subject.10|oai_dc:dc.dc:subject.11|oai_dc:dc.dc:subject.12|oai_dc:dc.dc:subject.2|oai_dc:dc.dc:subject.3|oai_dc:dc.dc:subject.4|oai_dc:dc.dc:subject.5|oai_dc:dc.dc:subject.6|oai_dc:dc.dc:subject.7|oai_dc:dc.dc:subject.8|oai_dc:dc.dc:subject.9|oai_dc:dc@xmlns:dc|oai_dc:dc@xmlns:oai_dc|oai_dc:dc@xmlns:xsi|oai_dc:dc@xsi:schemaLocation|oai_dc:dcdc:coverage|oai_dc:dcdc:creator|oai_dc:dcdc:date|oai_dc:dcdc:format|oai_dc:dcdc:identifier|oai_dc:dcdc:publisher|oai_dc:dcdc:relation|oai_dc:dcdc:rights|oai_dc:dcdc:source|oai_dc:dcdc:subject|oai_dc:dcdc:title|oai_dc:dcdc:type
ROTH0287.xml|Document ID: roth0287|Photograph taken with a 3A Autographic Kodak folding camera.|Smoky Mountain Hiking Club cabin|Greenbrier Cove|    |    |    |Porters Flat|Great Smoky Mountains|Structures -- Cabins|    |    |    |    |    |http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|Smoky Mountain Hiking Club cabin; Greenbrier Cove; Porters Flat|Albert Gordon (Dutch) Roth, 1890-1974|    |Image/jpeg|http://idserver.utk.edu/?id=200300000002056|Great Smoky Mountains Regional Project, The University of Tennessee Libraries, Knoxville Tennessee|Roth Photograph Collection: http://idserver.utk.edu/?id=200300000001770|Digital Image Copyright (c) 2003. The University of Tennessee Libraries. All Rights Reserved. For permission to use, contact: Great Smoky Mountains Regional Project, The University of Tennessee Libraries, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000, (865) 974-2359. Copyright, Albert Roth. All Rights Reserved.|"Scanned from 4""x 6"" negative."|    |No Original Caption|Image
ROTH0293.xml|Document ID: roth0293|Photograph taken with a 3A Autographic Kodak folding camera.|Greenbrier Cove|Smoky Mountains Hiking Club cabin|    |    |    |Porters Flat|Mary Frances Roth|Great Smoky Mountains|People and Groups|    |    |    |    |http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|Greenbrier Cove; Smoky Mountains Hiking Club cabin; Porters Flat|Albert Gordon (Dutch) Roth, 1890-1974|1947-10-19|Image/jpeg|http://idserver.utk.edu/?id=200300000002062|Great Smoky Mountains Regional Project, The University of Tennessee Libraries, Knoxville Tennessee|Roth Photograph Collection: http://idserver.utk.edu/?id=200300000001770|Digital Image Copyright (c) 2003. The University of Tennessee Libraries. All Rights Reserved. For permission to use, contact: Great Smoky Mountains Regional Project, The University of Tennessee Libraries, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000, (865) 974-2359. Copyright 1947 Albert Roth. All Rights Reserved.|"Scanned from 4""x 6"" negative."|    |"""Mary Frances Roth getting lunch at the cookout at Smoky Mountains Hiking Club cabin."""|Image
ROTH0720.xml|Document ID: roth0720|Photograph taken with a 3A Autographic Kodak folding camera.|Myrtle Point|Mount Le Conte|    |    |    |Great Smoky Mountains|Landscapes and Scenery|    |    |    |    |    |    |http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|Myrtle Point; Mount Le Conte|Albert Gordon (Dutch) Roth, 1890-1974|1929-03-17|Image/jpeg|http://idserver.utk.edu/?id=200300000002489|Great Smoky Mountains Regional Project, The University of Tennessee Libraries, Knoxville Tennessee|Roth Photograph Collection: http://idserver.utk.edu/?id=200300000001770|Digital Image Copyright (c) 2003. The University of Tennessee Libraries. All Rights Reserved. For permission to use, contact: Great Smoky Mountains Regional Project, The University of Tennessee Libraries, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000, (865) 974-2359. Copyright 1929, Albert Roth. All Rights Reserved.|"Scanned from 4""x 6"" negative."|    |"""State line from Myrtle Point."""|Image
ROTH0046.xml|Document ID: roth0046|Photograph taken with a 3A Autographic Kodak folding camera.|Little Tennessee River|Calderwood|    |    |    |Great Smoky Mountains|Transportation|Waterways and Bodies of Water|    |    |    |    |    |http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|Little Tennessee River; Calderwood|Albert Gordon (Dutch) Roth, 1890-1974|1929-03-10|Image/jpeg|http://idserver.utk.edu/?id=200300000001816|Great Smoky Mountains Regional Project, The University of Tennessee Libraries, Knoxville Tennessee|Roth Photograph Collection: http://idserver.utk.edu/?id=200300000001770|Digital Image Copyright (c) 2003. The University of Tennessee Libraries. All Rights Reserved. For permission to use, contact: Great Smoky Mountains Regional Project, The University of Tennessee Libraries, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000, (865) 974-2359. Copyright 1929, Albert Roth. All Rights Reserved.|"Scanned from 4""x 6"" negative."|    |"""Train on way to Calderwood. Little River on right."""|Image
ROTH0052.xml|Document ID: roth0052|Photograph taken with a 3A Autographic Kodak folding camera.|Greenbrier Cove|Great Smoky Mountains|    |    |    |Structures -- Hotels|    |    |    |    |    |    |    |http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|Greenbrier Cove|Albert Gordon (Dutch) Roth, 1890-1974|    |Image/jpeg|http://idserver.utk.edu/?id=200300000001822|Great Smoky Mountains Regional Project, The University of Tennessee Libraries, Knoxville Tennessee|Roth Photograph Collection: http://idserver.utk.edu/?id=200300000001770|Digital Image Copyright (c) 2003. The University of Tennessee Libraries. All Rights Reserved. For permission to use, contact: Great Smoky Mountains Regional Project, The University of Tennessee Libraries, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000, (865) 974-2359. Copyright, Albert Roth. All Rights Reserved.|"Scanned from 4""x 6"" negative."|    |"""Greenbrier Hotel."""|Image
ROTH0734.xml|Document ID: roth0734|Photograph taken with a 3A Autographic Kodak folding camera.|Cades Cove|Great Smoky Mountains|    |    |    |Landscapes and Scenery|    |    |    |    |    |    |    |http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|Cades Cove|Albert Gordon (Dutch) Roth, 1890-1974|1933-03-11|Image/jpeg|http://idserver.utk.edu/?id=200300000002503|Great Smoky Mountains Regional Project, The University of Tennessee Libraries, Knoxville Tennessee|Roth Photograph Collection: http://idserver.utk.edu/?id=200300000001770|Digital Image Copyright (c) 2003. The University of Tennessee Libraries. All Rights Reserved. For permission to use, contact: Great Smoky Mountains Regional Project, The University of Tennessee Libraries, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000, (865) 974-2359. Copyright 1933, Albert Roth. All Rights Reserved.|"Scanned from 4""x 6"" negative."|    |"""Cades Cove from front of John Oliver's home."""|Image
ROTH0708.xml|Document ID: roth0708|Photograph taken with a 3A Autographic Kodak folding camera.|Tom Dewine's house|People and Groups|    |    |    |Structures -- General|    |    |    |    |    |    |    |http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|Tom Dewine's house|Albert Gordon (Dutch) Roth, 1890-1974|1938-07-12|Image/jpeg|http://idserver.utk.edu/?id=200300000002477|Great Smoky Mountains Regional Project, The University of Tennessee Libraries, Knoxville Tennessee|Roth Photograph Collection: http://idserver.utk.edu/?id=200300000001770|Digital Image Copyright (c) 2003. The University of Tennessee Libraries. All Rights Reserved. For permission to use, contact: Great Smoky Mountains Regional Project, The University of Tennessee Libraries, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000, (865) 974-2359. Copyright 1938, Albert Roth. All Rights Reserved.|"Scanned from 4""x 6"" negative."|    |"""The fish fry at Tom Dewine's house."""|Image
ROTH0085.xml|Document ID: roth0085|Photograph taken with a 3A Autographic Kodak folding camera.|Chimney Tops|Chimney Tops Picnic Grounds|    |    |    |Great Smoky Mountains|Structures -- General|Weather Phenomena and Cloudbursts|    |    |    |    |    |http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|Chimney Tops; Chimney Tops Picnic Grounds|Albert Gordon (Dutch) Roth, 1890-1974|1947-02-23|Image/jpeg|http://idserver.utk.edu/?id=200300000001855|Great Smoky Mountains Regional Project, The University of Tennessee Libraries, Knoxville Tennessee|Roth Photograph Collection: http://idserver.utk.edu/?id=200300000001770|Digital Image Copyright (c) 2003. The University of Tennessee Libraries. All Rights Reserved. For permission to use, contact: Great Smoky Mountains Regional Project, The University of Tennessee Libraries, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000, (865) 974-2359. Copyright 1947 Albert Roth. All Rights Reserved.|"Scanned from 4""x 6"" negative."|    |"""Table at the Chimneys campground in about sixteen inches of snow."""|Image
ROTH0091.xml|Document ID: roth0091|Photograph taken with a 3A Autographic Kodak folding camera.|Chimney Tops|Great Smoky Mountains|    |    |    |Landscapes and Scenery|    |    |    |    |    |    |    |http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|Chimney Tops|Albert Gordon (Dutch) Roth, 1890-1974|1942-03-29|Image/jpeg|http://idserver.utk.edu/?id=200300000001861|Great Smoky Mountains Regional Project, The University of Tennessee Libraries, Knoxville Tennessee|Roth Photograph Collection: http://idserver.utk.edu/?id=200300000001770|Digital Image Copyright (c) 2003. The University of Tennessee Libraries. All Rights Reserved. For permission to use, contact: Great Smoky Mountains Regional Project, The University of Tennessee Libraries, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000, (865) 974-2359. Copyright 1942 Albert Roth. All Rights Reserved.|"Scanned from 4""x 6"" negative."|    |"""Close up of the top of the high Chimney."""|Image
ROTH0654.xml|Document ID: roth0654|Photograph taken with a 3A Autographic Kodak folding camera.|Cheoah Dam|Structures -- General|    |    |    |Waterways and Bodies of Water|    |    |    |    |    |    |    |http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|Cheoah Dam|Albert Gordon (Dutch) Roth, 1890-1974|1933-04-01|Image/jpeg|http://idserver.utk.edu/?id=200300000002423|Great Smoky Mountains Regional Project, The University of Tennessee Libraries, Knoxville Tennessee|Roth Photograph Collection: http://idserver.utk.edu/?id=200300000001770|Digital Image Copyright (c) 2003. The University of Tennessee Libraries. All Rights Reserved. For permission to use, contact: Great Smoky Mountains Regional Project, The University of Tennessee Libraries, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000, (865) 974-2359. Copyright 1933, Albert Roth. All Rights Reserved.|"Scanned from 4""x 6"" negative."|    |"""Water coming over spillway at Cheoah Dam, North Carolina."""|Image
ROTH0132.xml|Document ID: roth0132|Photograph taken with a 3A Autographic Kodak folding camera.|English Mountain|Les Akers|    |    |    |People and Groups|    |    |    |    |    |    |    |http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|English Mountain|Albert Gordon (Dutch) Roth, 1890-1974|1937-01-10|Image/jpeg|http://idserver.utk.edu/?id=200300000001902|Great Smoky Mountains Regional Project, The University of Tennessee Libraries, Knoxville Tennessee|Roth Photograph Collection: http://idserver.utk.edu/?id=200300000001770|Digital Image Copyright (c) 2003. The University of Tennessee Libraries. All Rights Reserved. For permission to use, contact: Great Smoky Mountains Regional Project, The University of Tennessee Libraries, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000, (865) 974-2359. Copyright 1937, Albert Roth. All Rights Reserved.|"Scanned from 4""x 6"" negative."|    |"""Les Akers on the rock on English Mountain."""|Image
ROTH0126.xml|Document ID: roth0126|Photograph taken with a 3A Autographic Kodak folding camera.|Charlies Bunion|Horseshoe Mountain|    |    |    |Great Smoky Mountains|Landscapes and Scenery|    |    |    |    |    |    |http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|Charlies Bunion; Horseshoe Mountain|Albert Gordon (Dutch) Roth, 1890-1974|1941-02-09|Image/jpeg|http://idserver.utk.edu/?id=200300000001896|Great Smoky Mountains Regional Project, The University of Tennessee Libraries, Knoxville Tennessee|Roth Photograph Collection: http://idserver.utk.edu/?id=200300000001770|Digital Image Copyright (c) 2003. The University of Tennessee Libraries. All Rights Reserved. For permission to use, contact: Great Smoky Mountains Regional Project, The University of Tennessee Libraries, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000, (865) 974-2359. Copyright 1941 Albert Roth. All Rights Reserved.|"Scanned from 4""x 6"" negative."|    |"""Charlies Bunion from Horseshoe Mountain."""|Image
ROTH0640.xml|Document ID: roth0640|Photograph taken with a 3A Autographic Kodak folding camera.|Andrews Bald|Forney Ridge Trail|    |    |    |Great Smoky Mountains|Landscapes and Scenery|    |    |    |    |    |    |http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|Andrews Bald; Forney Ridge Trail|Albert Gordon (Dutch) Roth, 1890-1974|1932-09-18|Image/jpeg|http://idserver.utk.edu/?id=200300000002409|Great Smoky Mountains Regional Project, The University of Tennessee Libraries, Knoxville Tennessee|Roth Photograph Collection: http://idserver.utk.edu/?id=200300000001770|Digital Image Copyright (c) 2003. The University of Tennessee Libraries. All Rights Reserved. For permission to use, contact: Great Smoky Mountains Regional Project, The University of Tennessee Libraries, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000, (865) 974-2359. Copyright 1932 Albert Roth. All Rights Reserved.|"Scanned from 4""x 6"" negative."|    |"""On top of Andrews Bald."""|Image
ROTH0898.xml|Document ID: roth0898|Photograph taken with a 3A Autographic Kodak folding camera.|    |    |    |    |    |    |    |    |    |    |    |    |    |http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|    |Albert Gordon (Dutch) Roth, 1890-1974|    |Image/jpeg|http://idserver.utk.edu/?id=200300000002666|Great Smoky Mountains Regional Project, The University of Tennessee Libraries, Knoxville Tennessee|Roth Photograph Collection: http://idserver.utk.edu/?id=200300000001770|Digital Image Copyright (c) 2003. The University of Tennessee Libraries. All Rights Reserved. For permission to use, contact: Great Smoky Mountains Regional Project, The University of Tennessee Libraries, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000, (865) 974-2359. Copyright, Albert Roth. All Rights Reserved.|"Scanned from 4""x 6"" negative."|Waterways and Bodies of Water|No Original Caption|Image
ROTH0668.xml|Document ID: roth0668|Photograph taken with a 3A Autographic Kodak folding camera.|Roan Mountain|People and Groups|    |    |    |    |    |    |    |    |    |    |    |http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|Roan Mountain|Albert Gordon (Dutch) Roth, 1890-1974|1938-06-19|Image/jpeg|http://idserver.utk.edu/?id=200300000002437|Great Smoky Mountains Regional Project, The University of Tennessee Libraries, Knoxville Tennessee|Roth Photograph Collection: http://idserver.utk.edu/?id=200300000001770|Digital Image Copyright (c) 2003. The University of Tennessee Libraries. All Rights Reserved. For permission to use, contact: Great Smoky Mountains Regional Project, The University of Tennessee Libraries, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000, (865) 974-2359. Copyright 1938, Albert Roth. All Rights Reserved.|"Scanned from 4""x 6"" negative."|    |"""Breakfast on Roan Mountain."""|Image
ROTH0697.xml|Document ID: roth0697|Photograph taken with a 3A Autographic Kodak folding camera.|Bluff Mountain tower|Structures -- Fire Tower|    |    |    |Structures -- Surveyor Tower|    |    |    |    |    |    |    |http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|Bluff Mountain tower|Albert Gordon (Dutch) Roth, 1890-1974|1940-10-06|Image/jpeg|http://idserver.utk.edu/?id=200300000002466|Great Smoky Mountains Regional Project, The University of Tennessee Libraries, Knoxville Tennessee|Roth Photograph Collection: http://idserver.utk.edu/?id=200300000001770|Digital Image Copyright (c) 2003. The University of Tennessee Libraries. All Rights Reserved. For permission to use, contact: Great Smoky Mountains Regional Project, The University of Tennessee Libraries, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000, (865) 974-2359. Copyright 1940 Albert Roth. All Rights Reserved.|"Scanned from 4""x 6"" negative."|    |"""Tower on Bluff Mountain."""|Image
